PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
-1.5364203721929726,-0.927113654535051,0.5852412766731172,-0.14709676106743438,-1.0805072402315234,-0.9961787298885766,-0.04480174611310934,0.504554838946957,0.5841340345031665
-1.577721853483292,-0.7672705560333732,-0.31925263160863293,-0.2828219021479634,-0.5301259078461131,-1.271892024370433,0.006712748421480182,0.18848660826095995,0.8537467434010148
-1.5365879921973202,-0.7995172215480861,0.5532303596803952,-0.048897227811766135,-1.2732771765945372,0.08543753793478778,-0.11300555251724999,0.3802377113136358,0.32479803137383884
-1.643562999970572,-0.7810507754314965,-0.19670274161916768,-0.24611107034691276,-1.0641401207152357,-0.9111063202847974,-0.3601101485396905,0.6012703208440537,0.5896464298861003
-1.6267342242939626,-0.8160676002548554,-0.09609712649860475,-0.2476011527352033,-1.0179637970985118,-1.078633798698553,-0.2942483266234169,0.5869154769466042,0.6341634576899683
-1.6465241812320532,-0.7655998572953612,-0.24620518655609613,-0.24775141221888425,-1.050495677522908,-0.863475235898873,-0.3649749371277018,0.5818252326145786,0.5873537785493611
-1.5519723101185265,-1.2804053604958126,0.34244298686924146,0.4130217035047366,-1.0295830664342946,-1.1189271752767433,-0.4654396132506042,-0.07367134018315276,0.3658989212904686
-1.7007875194737234,-1.1544608061891939,-0.3229229664532436,0.3395767217419129,-1.377915034964457,-0.8277747271408089,-1.0211692643706904,0.3112603089874907,0.1974580453569711
-1.4896046192104047,-1.3122845649190544,0.7847663110033977,0.5116960494928899,-1.1195538272725147,-0.7172016046514393,-0.3101507363959151,-0.18190354085481034,0.25447925006263
-1.5827243042055226,-1.1681941019029223,0.2392377771950379,0.46815990140078284,-1.1380673043049805,-0.924755782461707,-0.13957574271522824,-0.06376788071586734,0.33472828797677096
-1.702393790033275,-0.911191570070206,-0.9081402424481442,0.35287189457580087,-0.9571705124228741,-0.5491220119879642,-0.4424727305515688,-0.1571087999427062,0.35772563949704866
-1.7080650419368457,-0.8967289169061132,-0.9511570425354542,0.35282883438190954,-0.9664932456334996,-0.4874635448844524,-0.4627410123730154,-0.15856752256387954,0.3443112858043062
-1.4580260455271357,-1.2318578404585558,1.1236028441428625,0.6655083115117197,-1.318069851151184,-0.12090103442140261,0.17086933795599477,-0.28024183063185787,0.11180113723645563
-1.7169769591563302,-0.9687948690776254,-0.6942540912756752,0.3721754703765838,-1.2032896315580732,-0.5758138105653384,-0.5632078293940691,0.06334140066724317,0.26669365013359514
-1.7140521345233628,-0.9367566461931042,-0.8072776137773303,0.3641083853862851,-1.1059206104470412,-0.53042882257113,-0.5241645550582521,-0.029323456899568823,0.29716933393591466
-1.6365613965343957,-1.0474777096873078,-0.5169642239602886,0.34690030723563725,-0.7749025814527921,-1.2031117499828834,-0.18432444363428244,-0.21490954837547807,0.532286661612645
-1.550704679944493,-1.059485360934264,0.23503551916274398,0.5536609554418304,-1.1298283401662212,-0.0695883338359642,-0.0470021631620832,-0.3292734733744615,0.1892176141051847
-1.5827243042055226,-1.1681941019029223,0.2392377771950379,0.46815990140078284,-1.1380673043049805,-0.924755782461707,-0.13957574271522824,-0.06376788071586734,0.33472828797677096
-1.702393790033275,-0.911191570070206,-0.9081402424481442,0.35287189457580087,-0.9571705124228741,-0.5491220119879642,-0.4424727305515688,-0.1571087999427062,0.35772563949704866
-1.7080650419368457,-0.8967289169061132,-0.9511570425354542,0.35282883438190954,-0.9664932456334996,-0.4874635448844524,-0.4627410123730154,-0.15856752256387954,0.3443112858043062
-1.4580260455271357,-1.2318578404585558,1.1236028441428625,0.6655083115117197,-1.318069851151184,-0.12090103442140261,0.17086933795599477,-0.28024183063185787,0.11180113723645563
-1.7169769591563302,-0.9687948690776254,-0.6942540912756752,0.3721754703765838,-1.2032896315580732,-0.5758138105653384,-0.5632078293940691,0.06334140066724317,0.26669365013359514
-1.7140521345233628,-0.9367566461931042,-0.8072776137773303,0.3641083853862851,-1.1059206104470412,-0.53042882257113,-0.5241645550582521,-0.029323456899568823,0.29716933393591466
-1.6365613965343957,-1.0474777096873078,-0.5169642239602886,0.34690030723563725,-0.7749025814527921,-1.2031117499828834,-0.18432444363428244,-0.21490954837547807,0.532286661612645
-1.550704679944493,-1.059485360934264,0.23503551916274398,0.5536609554418304,-1.1298283401662212,-0.0695883338359642,-0.0470021631620832,-0.3292734733744615,0.1892176141051847
-1.5520540816907962,-1.158470276759133,0.1391597460370992,0.4925422659678624,-0.8641924732998921,-0.8756805829170838,0.14377040622817233,-0.32111632844116716,0.4091479776613099
-1.6750690502363472,-0.916634409941565,-0.95246886901141,0.3820824332577079,-0.7443317949029037,-0.5099847602968687,-0.1882370908459562,-0.3592674538380554,0.41009766154630445
-1.6807403021399179,-0.9021717567774722,-0.99548566909872,0.3820393730638166,-0.7536545281135292,-0.44832629319335693,-0.2085053726674028,-0.3607261764592287,0.396683307853562
-1.4307013057302078,-1.237300680329915,1.0792742175795969,0.6947188501936268,-1.1052311336312135,-0.08176378273030711,0.4251049776616073,-0.482400484527207,0.16417315928571144
-1.689652219359402,-0.9742377089489842,-0.738582717838941,0.4013860090584908,-0.9904509140381026,-0.5366765588742429,-0.3089721896884564,-0.13881725322810598,0.319065672182851
